"Reporting Starts","Reporting Ends","Campaign Name","Campaign Delivery","Ad Set Budget","Ad Set Budget Type",Results,"Result Indicator",Reach,Impressions,"Cost per Results","Amount Spent (BRL)",Ends,Frequency,"Unique Link Clicks","Website Purchases Conversion Value","Link Clicks","Website Purchases","Landing Page Views","Cost per Landing Page View (BRL)","Post Engagement","Page Engagement","3-Second Video Views","Video Percentage Watched","Video Average Watch Time","Clicks (All)"
2019-01-03,2019-01-03,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-03,2019-01-03,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-03,2019-01-03,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-03,2019-01-03,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-02,2019-01-02,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-02,2019-01-02,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-02,2019-01-02,"[remo] Messages",not_delivering,"Using ad set budget",0,,,447,505,,2.81,2019-03-08,1.1297539149888,,,,,,,45,45,42,17.14,00:00:02,7
2019-01-02,2019-01-02,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-02,2019-01-02,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-02,2019-01-02,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-02,2019-01-02,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-02,2019-01-02,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-02,2019-01-02,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-02,2019-01-02,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-01,2019-01-01,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-01,2019-01-01,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-01,2019-01-01,"[remo] Messages",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-01,2019-01-01,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-01,2019-01-01,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-01,2019-01-01,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-01,2019-01-01,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-01,2019-01-01,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-01,2019-01-01,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-01,2019-01-01,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
